elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,classification/accuracy,classification/weighted_f1_score,model,n_epochs,batch_size,learning_rate_multiplier,classification_n_classes,compute_classification_metrics,aoai_endpoint,api_version,fine_tune_id,fine_tuned_model
115644.0,444.0,0.0237438075694708,0.5,0.5,0.4548872113227844,0.4110640576928492,ada,15,4,0.1365544089946965,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-f7e6e5b7444040edaacb359aeb99e9e5,ada.ft-f7e6e5b7444040edaacb359aeb99e9e5
162256.0,464.0,0.1450131102523901,0.5,0.5,0.3759398460388183,0.3342835351882084,curie,15,16,0.07150102728989037,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-1cd6329584b7433b98621007a6535f1a,curie.ft-1cd6329584b7433b98621007a6535f1a
50080.0,160.0,0.131771663819476,0.375,0.375,0.3627819418907165,0.2872389408954879,curie,5,8,0.06692086108347957,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-8729464400094de59fef328c017d4d9d,curie.ft-8729464400094de59fef328c017d4d9d
153356.0,588.0,0.0162080735434451,1.0,1.0,0.5375939607620239,0.5041056833292743,curie,20,4,0.1058232261515608,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-d6667e09ba914af3afdf8671fa043dd9,curie.ft-d6667e09ba914af3afdf8671fa043dd9
47584.0,160.0,0.1231936265204682,0.25,0.25,0.3834586441516876,0.3339717670373573,curie,5,8,0.18338874246879205,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-3cae6b777d704a4dab23c92eccddd5c8,curie.ft-3cae6b777d704a4dab23c92eccddd5c8
141888.0,448.0,0.1110754454703223,0.75,0.75,0.4304511249065399,0.4031002301309692,ada,15,8,0.09830896915691728,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-65e00330163942ebb9b4fd1392d56fb6,ada.ft-65e00330163942ebb9b4fd1392d56fb6
181264.0,592.0,0.1268546991039693,0.75,0.75,0.3195488750934601,0.306482552181551,babbage,20,8,0.05752918691997327,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-2fee594c254542e7aa393087d345ba5d,babbage.ft-2fee594c254542e7aa393087d345ba5d
56864.0,160.0,0.1378518518310151,0.0,0.0,0.3609022498130798,0.3241018795613145,curie,5,16,0.10916368217560415,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-39bb42baf83d4c0dbfca84db36ff4ba4,curie.ft-39bb42baf83d4c0dbfca84db36ff4ba4
152168.0,584.0,0.002424161381396,1.0,1.0,0.4473684132099151,0.3983547041409827,ada,20,4,0.23613803817064488,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-c1ee034e954545348d4f1815249f22df,ada.ft-c1ee034e954545348d4f1815249f22df
218336.0,608.0,0.0535668055858176,0.8125,0.8125,0.3909774422645569,0.3516796784788191,ada,20,16,0.24231900650976973,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-466e976971734c38bc0afe570ab7f667,ada.ft-466e976971734c38bc0afe570ab7f667
184400.0,592.0,0.0124182719476858,0.75,0.75,0.5112782120704651,0.5002478751735827,babbage,20,8,0.21568252407177863,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-dd1ee2cb3e8b450e9eb050816b4130a9,babbage.ft-dd1ee2cb3e8b450e9eb050816b4130a9
179792.0,592.0,0.007905722362821,0.625,0.625,0.3966165482997894,0.3797473827267095,curie,20,8,0.22782456265159273,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-0ab6042b22a24a92825ba487bdb475c3,curie.ft-0ab6042b22a24a92825ba487bdb475c3
151368.0,584.0,0.0015199307055201,0.25,0.25,0.4285714328289032,0.3959741177226165,ada,20,4,0.25,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-dfb11de40dea49b19aac3a1718a303db,ada.ft-dfb11de40dea49b19aac3a1718a303db
39224.0,152.0,0.1502267268620016,0.5,0.5,0.3327067792415619,0.2496528276802626,babbage,5,4,0.12308247111080968,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-16476bf2ed1c4e888348890dacd63d88,babbage.ft-16476bf2ed1c4e888348890dacd63d88
163920.0,464.0,0.122758787976652,0.625,0.625,0.4774436056613922,0.4535691930571798,ada,15,16,0.14208189436091312,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-72d78e493caa48b2815a364f198dab96,ada.ft-72d78e493caa48b2815a364f198dab96
60976.0,176.0,0.1569177790827717,0.3125,0.3125,0.338345855474472,0.276370328809418,babbage,5,16,0.16323023951544452,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-a718b7878ace4e9f8bcf24ea30f542be,babbage.ft-a718b7878ace4e9f8bcf24ea30f542be
218464.0,608.0,0.0718711589530931,0.5625,0.5625,0.4342105388641357,0.4116583861642459,ada,20,16,0.17701252924623417,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-0e982b4a4cb740309f7d191978f4c2a8,ada.ft-0e982b4a4cb740309f7d191978f4c2a8
96176.0,304.0,0.1193994297600523,0.625,0.625,0.3872180581092834,0.2801142258923227,curie,10,8,0.1245293205246074,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-2936a5bcc5a64bbdbd7ca4f4350d91b6,
115164.0,444.0,0.109316333580156,0.25,0.25,0.4003759324550628,0.3776398926159567,babbage,15,4,0.06511287884927415,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-fce20e8e6f714e79ac07786d2ca38be2,babbage.ft-fce20e8e6f714e79ac07786d2ca38be2
214880.0,608.0,0.0595946032949988,0.625,0.625,0.4567669034004211,0.4261426938832564,ada,20,16,0.19476213074810222,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-41c413caa12745b698022ad908fabc3d,ada.ft-41c413caa12745b698022ad908fabc3d
95984.0,304.0,0.1306303250354119,0.625,0.625,0.308270663022995,0.3036090293684571,curie,10,8,0.12874472929986458,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-3a5f9eb9a8b04424a8900c2de0fb967f,curie.ft-3a5f9eb9a8b04424a8900c2de0fb967f
188432.0,592.0,0.1145285079295245,0.5,0.5,0.3176691830158233,0.3212904752191576,curie,20,8,0.07282476413963013,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-dcf9747f1af5413db235ebdca9629e4b,curie.ft-dcf9747f1af5413db235ebdca9629e4b
153900.0,588.0,0.0064552127398213,0.5,0.5,0.4830827116966247,0.4657535577737223,curie,20,4,0.1326712184653388,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-047551a6bcdc49428dc27d2316385573,curie.ft-047551a6bcdc49428dc27d2316385573
56992.0,160.0,0.1714564679703567,0.25,0.25,0.4229323267936706,0.3072566246794967,ada,5,16,0.21970322788524654,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-90b299063b3e4395b7b1b1d20a20e1a6,ada.ft-90b299063b3e4395b7b1b1d20a20e1a6
76584.0,296.0,0.0738262980576684,0.75,0.75,0.4830827116966247,0.4532494179621288,babbage,10,4,0.1673915567530727,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-e08d6535b2a04ee0a3a926f150e9d57c,babbage.ft-e08d6535b2a04ee0a3a926f150e9d57c
39832.0,152.0,0.1224596558984745,0.25,0.25,0.4078947305679321,0.3513316950089133,curie,5,4,0.20771565973575618,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-75ccdb76665b40b7ad6fcf9023573c12,curie.ft-75ccdb76665b40b7ad6fcf9023573c12
114240.0,320.0,0.1561021381717529,0.5,0.5,0.4379699230194092,0.4070776889791292,ada,10,16,0.16276784441153674,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-8f7511665381448cbaa2649d832548ff,ada.ft-8f7511665381448cbaa2649d832548ff
139136.0,448.0,0.1097841622434636,0.75,0.75,0.3364661633968353,0.3257351399149102,curie,15,8,0.09805132198154627,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-93c11b7458cd4c209c0a41e1bf3b09a5,curie.ft-93c11b7458cd4c209c0a41e1bf3b09a5
63408.0,176.0,0.1147503045183482,0.3125,0.3125,0.3458646535873413,0.2875672458331623,babbage,5,16,0.22016625748942154,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-90b803379f72417285d0383e58b9fa8e,babbage.ft-90b803379f72417285d0383e58b9fa8e
76328.0,296.0,0.1190887336527174,1.0,1.0,0.3609022498130798,0.3510933869165679,babbage,10,4,0.11598568631602652,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-ac2f546b626d49049275828a6bfbe003,babbage.ft-ac2f546b626d49049275828a6bfbe003
164176.0,464.0,0.1324247327507811,0.3125,0.3125,0.4530075192451477,0.3724078963572367,ada,15,16,0.07035064605415664,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-557b9a16d19749c788c06cf6b19cde01,ada.ft-557b9a16d19749c788c06cf6b19cde01
115136.0,320.0,0.1154010662259859,0.8125,0.8125,0.4586466252803802,0.3768560368252016,ada,10,16,0.21734849528342465,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-a09b317d6f914ea8aff687513a4d33c5,ada.ft-a09b317d6f914ea8aff687513a4d33c5
182736.0,592.0,0.0190174688123422,0.875,0.875,0.3984962403774261,0.3675319483226197,curie,20,8,0.19050068045863167,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-891b0e34482e441fa43660a6df73ea54,curie.ft-891b0e34482e441fa43660a6df73ea54
39604.0,148.0,0.1695823199746276,0.5,0.5,0.4567669034004211,0.3958460089037816,ada,5,4,0.08626543663203812,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-b5ed468b429645e6a93b32c5eb33f05f,ada.ft-b5ed468b429645e6a93b32c5eb33f05f
74280.0,296.0,0.0613290242734064,0.5,0.5,0.5225563645362854,0.4858992032694821,ada,10,4,0.16623010785899073,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-1a22fe35b9d1411b989ca814f78850f4,ada.ft-1a22fe35b9d1411b989ca814f78850f4
182288.0,592.0,0.0540270106974189,0.375,0.375,0.4755639135837555,0.4277924443579112,ada,20,8,0.13383143653866797,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-1a8693833f4148b58b69f39e78751e57,ada.ft-1a8693833f4148b58b69f39e78751e57
138304.0,448.0,0.1448240866762684,0.625,0.625,0.3045112788677215,0.3039182783166441,curie,15,8,0.06690784123710512,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-bcfd9e2c9e274acc9ce84b2ec839d8d0,curie.ft-bcfd9e2c9e274acc9ce84b2ec839d8d0
114968.0,440.0,0.0153078007629816,0.75,0.75,0.4624060094356537,0.432438622368324,ada,15,4,0.1886908530274476,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-b15edadcc6184493bfad7b5f26e9e2f1,ada.ft-b15edadcc6184493bfad7b5f26e9e2f1
184144.0,592.0,0.1061589408893995,0.5,0.5,0.4680451154708862,0.4411024631994645,ada,20,8,0.06649046643870314,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-5cf1f86ef7ab45e5a35cacf8180b7475,ada.ft-5cf1f86ef7ab45e5a35cacf8180b7475
92656.0,304.0,0.1363969961070834,0.625,0.625,0.5150375962257385,0.4630042783646217,ada,10,8,0.11025037994417058,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-17ebb0e1c48b4f03b1ba581b2287de4f,ada.ft-17ebb0e1c48b4f03b1ba581b2287de4f
